ECO,27.40,48.00,51,1,0.000
ECO,27.50,48.00,47,1,0.000
ECO,27.00,48.00,0,0,0.000
ECO,27.40,48.00,0,0,0.000
ECO,27.00,48.00,0,0,0.000
ECO,27.20,48.00,0,0,0.000
ECO,27.10,48.00,0,0,0.000
ECO,27.10,48.00,0,0,0.000
ECO,27.40,48.00,43,1,0.000
ECO,27.00,48.00,47,1,0.000
ECO,27.60,48.00,43,1,0.000
CONFORT,27.00,48.00,27,1,0.546
CONFORT,27.80,48.00,34,1,0.561
NOAPTE,27.90,48.00,0,1,0.454
NOAPTE,27.80,48.00,0,1,0.437
NOAPTE,27.20,48.00,0,1,0.000
NOAPTE,27.30,48.00,0,1,0.000
NOAPTE,27.70,48.00,0,1,0.544
NOAPTE,27.00,48.00,0,1,0.000
NOAPTE,27.60,48.00,0,1,0.525
NOAPTE,27.90,51.00,0,1,0.558
NOAPTE,27.30,63.00,0,1,0.000
NOAPTE,27.70,64.00,0,1,0.532
NOAPTE,27.40,60.00,64,1,0.000
NOAPTE,27.20,57.00,0,1,0.000
NOAPTE,27.10,56.00,0,1,0.000
NOAPTE,27.50,55.00,0,1,0.000
NOAPTE,27.20,54.00,0,1,0.000
ECO,28.50,52.00,0,1,0.000
ECO,28.10,52.00,0,1,0.000
ECO,28.90,52.00,0,1,0.000
ECO,28.60,52.00,0,1,0.000
ECO,28.50,52.00,0,1,0.000
ECO,28.60,52.00,0,1,0.000
ECO,28.80,52.00,0,1,0.000
ECO,28.50,52.00,0,1,0.000
ECO,28.40,51.00,0,1,0.000
ECO,28.10,51.00,0,1,0.000
ECO,28.50,51.00,0,1,0.000
